Agglomeration,Type_Habitat,Envergure,Montant_2001,Montant_2002,Montant_2003,Montant_2004,Montant_2005,Montant_2006,Montant_2007,Montant_2008,Montant_2009,Montant_2010,Montant_2011,Montant_2012,Montant_2013,Montant_2014,Montant_2015,Montant_2016,Montant_2017,Montant_2018,Montant_2019,Montant_2020,Montant_2021,Montant_2022,Indice_2001,Indice_2002,Indice_2003,Indice_2004,Indice_2005,Indice_2006,Indice_2007,Indice_2008,Indice_2009,Indice_2010,Indice_2011,Indice_2012,Indice_2013,Indice_2014,Indice_2015,Indice_2016,Indice_2017,Indice_2018,Indice_2019,Indice_2020,Indice_2021,Indice_2022
Taounate,Maison sur lot économique,PT,526.0,542.0,560.0,577.0,602.0,624.0,648.0,666.0,687.0,714.0,740.0,771.0,801.0,828.0,860.0,896.0,931.0,952.0,974.0,0,100.0,103.0,,,,,,,,,,,,,,,,,,,,,,
Taounate,Maison sur lot économique,MT,798.0,815.0,813.0,809.0,818.0,847.0,870.0,905.0,944.0,992.0,1.039,1.078,1.112,1.148,1.188,1.224,1.256,1.281,1.298,0,100.0,102.1,,,,,,,,,,,,,,,,,,,,,,
Taounate,Maison sur lot économique,GT,941.0,963.0,995.0,1.019,1.041,1.068,1.105,1.149,1.198,1.231,1.268,1.298,1.293,1.324,1.363,1.403,1.425,1.441,1.469,0,100.0,102.3,,,,,,,,,,,,,,,,,,,,,,
Taounate,Maison sur lot économique,MLE,752.0,770.0,784.0,796.0,814.0,840.0,867.0,899.0,936.0,972.0,1.01,1.043,1.064,1.096,1.136,1.172,1.203,1.224,1.246,0,100.0,102.5,,,,,,,,,,,,,,,,,,,,,,
Missour,Villa,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Villa,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Villa,GT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Villa,VIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Appartement standing,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Appartement standing,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Appartement standing,GT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Appartement standing,APS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Appartement économique,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Appartement économique,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Appartement économique,GT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Appartement économique,APE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Maison sur lot économique,PT,441.0,450.0,459.0,469.0,478.0,488.0,498.0,508.0,519.0,536.0,553.0,570.0,588.0,607.0,625.0,638.0,651.0,671.0,682.0,0,100.0,102.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Maison sur lot économique,MT,575.0,586.0,598.0,610.0,623.0,635.0,648.0,661.0,676.0,697.0,718.0,740.0,763.0,786.0,808.0,819.0,836.0,850.0,865.0,0,100.0,102.0,,,,,,,,,,,,,,,,,,,,,,
Missour,Maison sur lot économique,GT,802.0,820.0,838.0,856.0,875.0,894.0,913.0,933.0,956.0,986.0,1.017,1.05,1.083,1.118,1.15,1.166,1.189,1.205,1.223,0,100.0,102.2,,,,,,,,,,,,,,,,,,,,,,
Missour,Maison sur lot économique,MLE,605.0,617.0,630.0,643.0,656.0,670.0,684.0,698.0,714.0,736.0,759.0,783.0,807.0,832.0,825.0,837.0,854.0,870.0,885.0,0,100.0,102.1,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Villa,PT,3.052,3.052,3.052,3.052,3.052,3.052,3.052,3.052,3.052,3.052,3.052,3.052,3.052,3.052,3.152,3.256,3.315,3.361,3.383,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Villa,MT,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,5.104,5.23,5.317,5.342,5.369,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Villa,GT,6.719,6.719,6.719,6.719,6.719,6.719,6.719,6.719,6.719,6.719,6.719,6.719,6.719,6.719,6.805,6.945,6.989,7.009,7.192,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Villa,VIL,4.116,4.116,4.116,4.116,4.116,4.116,4.116,4.116,4.116,4.116,4.116,4.116,4.116,4.116,4.171,4.287,4.358,4.394,4.422,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Appartement standing,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Appartement standing,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Appartement standing,GT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Appartement standing,APS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Appartement économique,PT,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,878.0,910.0,936.0,961.0,976.0,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Appartement économique,MT,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.149,1.175,1.208,1.244,1.27,1.286,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Appartement économique,GT,1.364,1.364,1.364,1.364,1.364,1.364,1.364,1.364,1.364,1.364,1.364,1.364,1.364,1.364,1.385,1.427,1.458,1.472,1.49,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Appartement économique,APE,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.119,1.153,1.185,1.209,1.225,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Maison sur lot économique,PT,694.0,694.0,694.0,694.0,694.0,694.0,694.0,694.0,694.0,694.0,694.0,694.0,694.0,694.0,708.0,737.0,760.0,779.0,800.0,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Maison sur lot économique,MT,982.0,982.0,982.0,982.0,982.0,982.0,982.0,982.0,982.0,982.0,982.0,982.0,982.0,982.0,1.002,1.017,1.039,1.06,1.086,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Maison sur lot économique,GT,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.349,1.364,1.379,1.395,1.411,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
Ain Chkef,Maison sur lot économique,MLE,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,979.0,998.0,1.019,1.038,1.062,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
