Agglomeration,Type_Habitat,Envergure,Montant_2001,Montant_2002,Montant_2003,Montant_2004,Montant_2005,Montant_2006,Montant_2007,Montant_2008,Montant_2009,Montant_2010,Montant_2011,Montant_2012,Montant_2013,Montant_2014,Montant_2015,Montant_2016,Montant_2017,Montant_2018,Montant_2019,Montant_2020,Montant_2021,Montant_2022,Indice_2001,Indice_2002,Indice_2003,Indice_2004,Indice_2005,Indice_2006,Indice_2007,Indice_2008,Indice_2009,Indice_2010,Indice_2011,Indice_2012,Indice_2013,Indice_2014,Indice_2015,Indice_2016,Indice_2017,Indice_2018,Indice_2019,Indice_2020,Indice_2021,Indice_2022
Taroudant,Villa,GT,,6.25,6.47,6.782,7.042,7.391,7.67,7.791,7.881,8.131,8.238,8.284,8.612,8.96,9.277,9.503,9.646,9.651,9.686,,,,9.672,0.0,100.0,103.5,108.5,112.7,118.2,122.7,124.7,126.1,130.1,131.8,132.5,137.8,143.3,148.4,152.0,154.3,154.4,,,
Taroudant,Appartement standing,PT,,1.39,1.44,1.503,1.57,1.654,1.711,1.748,1.759,1.811,1.836,1.867,1.908,1.956,2.052,2.146,2.211,2.236,2.268,,,,2.318,0.0,100.0,103.6,108.1,113.0,119.0,123.1,125.7,126.6,130.3,132.1,134.3,137.3,140.7,147.6,154.4,159.0,160.8,,,
Taroudant,Appartement standing,MT,,2.014,2.068,2.137,2.228,2.364,2.44,2.544,2.625,2.671,2.746,2.792,2.841,2.936,2.976,3.05,3.148,3.169,3.219,,,,3.223,0.0,100.0,102.7,106.1,110.6,117.4,121.1,126.3,130.3,132.6,136.3,138.6,141.1,145.8,147.8,151.4,156.3,157.3,,,
Taroudant,Appartement standing,GT,,2.545,2.634,2.771,2.846,2.877,2.986,3.025,3.045,3.161,3.242,3.311,3.437,3.554,3.58,3.682,3.769,3.828,3.878,,,,3.903,0.0,100.0,103.5,108.9,111.8,113.1,117.3,118.8,119.6,124.2,127.4,130.1,135.0,139.6,140.6,144.7,148.1,150.4,,,
Taroudant,Appartement économique,PT,,750.0,776.0,796.0,826.0,867.0,899.0,934.0,964.0,1.003,1.045,1.095,1.143,1.167,1.202,1.222,1.246,1.248,1.268,,,,1.301,0.0,100.0,103.5,106.1,110.2,115.6,119.9,124.5,128.6,133.8,139.3,146.1,152.4,155.6,160.3,163.0,166.1,166.4,,,
Taroudant,Appartement économique,MT,,1.249,1.289,1.349,1.405,1.448,1.479,1.494,1.519,1.555,1.594,1.65,1.679,1.729,1.772,1.809,1.867,1.889,1.936,,,,1.943,0.0,100.0,103.2,108.0,112.5,115.9,118.4,119.6,121.6,124.5,127.6,132.1,134.4,138.4,141.9,144.8,149.4,151.2,,,
Taroudant,Appartement économique,GT,,1.636,1.686,1.717,1.754,1.815,1.854,1.912,1.994,2.089,2.129,2.162,2.236,2.322,2.343,2.377,2.406,2.447,2.489,,,,2.52,0.0,100.0,103.1,105.0,107.2,111.0,113.3,116.9,121.9,127.7,130.1,132.2,136.7,141.9,143.2,145.3,147.1,149.6,,,
Taroudant,Maison sur lot économique,PT,,764.0,784.0,820.0,849.0,892.0,921.0,953.0,960.0,984.0,1.024,1.078,1.113,1.141,1.174,1.193,1.211,1.221,1.26,,,,1.279,0.0,100.0,102.7,107.3,111.2,116.7,120.6,124.7,125.6,128.7,134.0,141.2,145.7,149.4,153.6,156.1,158.5,159.8,,,
Taroudant,Maison sur lot économique,MT,,1.06,1.082,1.127,1.158,1.217,1.259,1.26,1.274,1.307,1.346,1.4,1.432,1.509,1.568,1.599,1.631,1.645,1.689,,,,1.727,0.0,100.0,102.1,106.3,109.3,114.8,118.7,118.8,120.1,123.2,126.9,132.1,135.1,142.3,147.9,150.8,153.8,155.2,,,
Taroudant,Maison sur lot économique,GT,,1.386,1.415,1.471,1.53,1.596,1.646,1.67,1.712,1.809,1.868,1.917,1.966,1.999,2.03,2.069,2.11,2.137,2.179,,,,2.201,0.0,100.0,102.1,106.1,110.4,115.1,118.8,120.5,123.5,130.5,134.8,138.4,141.9,144.2,146.4,149.3,152.2,154.2,,,
Tata,Villa,PT,,1.824,1.856,1.935,2.03,2.114,2.178,2.253,2.329,2.383,2.459,2.543,2.637,2.729,2.779,2.836,2.93,2.985,3.023,,,,3.033,0.0,100.0,101.8,106.1,111.3,115.9,119.4,123.5,127.7,130.6,134.8,139.4,144.5,149.6,152.3,155.5,160.6,163.6,,,
Tata,Villa,MT,,2.631,2.685,2.764,2.852,2.948,3.051,3.072,3.179,3.276,3.363,3.436,3.568,3.626,3.678,3.743,3.822,3.887,3.944,,,,4.0,0.0,100.0,102.1,105.1,108.4,112.1,116.0,116.8,120.8,124.5,127.8,130.6,135.6,137.8,139.8,142.3,145.3,147.7,,,
Tata,Villa,GT,,3.041,3.11,3.235,3.357,3.485,3.635,3.699,3.751,3.852,3.919,3.949,4.029,4.174,4.33,4.443,4.515,4.52,4.551,,,,4.616,0.0,100.0,102.3,106.4,110.4,114.6,119.5,121.6,123.3,126.7,128.9,129.9,132.5,137.3,142.4,146.1,148.5,148.7,,,
Tata,Appartement standing,PT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tata,Appartement standing,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tata,Appartement standing,GT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tata,Appartement économique,PT,,517.0,529.0,547.0,563.0,584.0,609.0,632.0,655.0,678.0,707.0,738.0,766.0,790.0,813.0,829.0,847.0,870.0,890.0,,,,909.0,0.0,100.0,102.3,105.7,108.7,112.9,117.7,122.1,126.5,131.0,136.6,142.7,148.0,152.7,157.0,160.3,163.8,168.2,,,
Tata,Appartement économique,MT,,814.0,833.0,864.0,894.0,923.0,946.0,958.0,972.0,992.0,1.018,1.051,1.074,1.102,1.132,1.156,1.188,1.206,1.231,,,,1.255,0.0,100.0,102.2,106.1,109.8,113.3,116.2,117.6,119.4,121.8,125.1,129.0,131.9,135.4,139.1,142.0,145.9,148.1,,,
Tata,Appartement économique,GT,,1.069,1.09,1.12,1.137,1.172,1.201,1.229,1.284,1.321,1.35,1.375,1.412,1.469,1.491,1.511,1.542,1.597,1.626,,,,1.651,0.0,100.0,102.0,104.8,106.4,109.7,112.4,115.0,120.1,123.6,126.3,128.7,132.1,137.4,139.5,141.4,144.3,149.5,,,
Tata,Maison sur lot économique,PT,,456.0,464.0,484.0,503.0,525.0,545.0,561.0,570.0,581.0,602.0,629.0,652.0,667.0,691.0,704.0,718.0,740.0,763.0,,,,779.0,0.0,100.0,101.8,106.1,110.2,115.0,119.4,122.9,124.9,127.3,131.8,137.9,142.9,146.1,151.3,154.2,157.4,162.1,,,
Tata,Maison sur lot économique,MT,,707.0,717.0,739.0,758.0,788.0,821.0,828.0,836.0,854.0,878.0,912.0,936.0,972.0,1.007,1.032,1.053,1.064,1.089,,,,1.105,0.0,100.0,101.3,104.5,107.1,111.3,116.0,117.1,118.1,120.7,124.1,128.9,132.4,137.4,142.4,145.9,148.9,150.3,,,
Tata,Maison sur lot économique,GT,,970.0,983.0,1.021,1.06,1.105,1.146,1.165,1.187,1.23,1.275,1.31,1.344,1.373,1.395,1.42,1.448,1.464,1.49,,,,1.525,0.0,100.0,101.3,105.2,109.2,113.9,118.2,120.1,122.4,126.8,131.4,135.0,138.5,141.6,143.8,146.4,149.2,150.9,,,
Tiznit,Villa,PT,,2.319,2.36,2.484,2.606,2.728,2.88,2.994,3.109,3.181,3.283,3.396,3.52,3.643,3.71,3.806,3.98,4.062,4.138,,,,4.19,0.0,100.0,101.8,107.1,112.4,117.6,124.2,129.1,134.1,137.2,141.6,146.4,151.8,157.1,160.0,164.1,171.6,175.2,,,
Tiznit,Villa,MT,,4.729,4.826,4.968,5.228,5.457,5.648,5.687,5.913,6.123,6.286,6.422,6.668,6.778,6.874,6.996,7.13,7.199,7.243,,,,7.306,0.0,100.0,102.1,105.1,110.6,115.4,119.4,120.3,125.0,129.5,132.9,135.8,141.0,143.3,145.4,147.9,150.8,152.2,,,
Tiznit,Villa,GT,,6.286,6.43,6.755,7.008,7.347,7.664,7.798,7.907,8.121,8.262,8.326,8.579,8.974,9.309,9.553,9.715,9.742,9.795,,,,9.857,0.0,100.0,102.3,107.4,111.5,116.9,121.9,124.1,125.8,129.2,131.4,132.4,136.5,142.7,148.1,152.0,154.5,155.0,,,
Tiznit,Appartement standing,PT,,1.25,1.28,1.339,1.395,1.472,1.537,1.579,1.597,1.631,1.666,1.686,1.736,1.771,1.853,1.948,2.026,2.054,2.082,,,,2.099,0.0,100.0,102.4,107.1,111.5,117.7,122.9,126.3,127.7,130.4,133.2,134.8,138.8,141.7,148.2,155.8,162.0,164.3,,,
Tiznit,Appartement standing,MT,,1.813,1.847,1.909,1.982,2.097,2.187,2.261,2.363,2.407,2.464,2.521,2.556,2.637,2.689,2.738,2.848,2.886,2.91,,,,2.919,0.0,100.0,101.9,105.3,109.3,115.6,120.6,124.7,130.3,132.7,135.9,139.0,141.0,145.4,148.3,151.0,157.0,159.2,,,
Tiznit,Appartement standing,GT,,2.468,2.523,2.655,2.762,2.789,2.89,2.938,2.957,3.054,3.139,3.208,3.321,3.436,3.486,3.558,3.654,3.725,3.768,,,,3.778,0.0,100.0,102.3,107.6,111.9,113.0,117.1,119.1,119.8,123.7,127.2,130.0,134.6,139.2,141.3,144.2,148.1,151.0,,,
Tiznit,Appartement économique,PT,,806.0,825.0,852.0,886.0,951.0,996.0,1.033,1.071,1.109,1.156,1.214,1.278,1.318,1.356,1.384,1.407,1.43,1.461,,,,1.465,0.0,100.0,102.3,105.7,109.8,117.9,123.5,128.1,132.8,137.6,143.4,150.5,158.4,163.5,168.1,171.6,174.5,177.3,,,
Tiznit,Appartement économique,MT,,1.4,1.431,1.492,1.567,1.617,1.659,1.679,1.704,1.739,1.785,1.842,1.883,1.932,1.985,2.026,2.082,2.107,2.137,,,,2.133,0.0,100.0,102.2,106.6,112.0,115.5,118.5,119.9,121.7,124.3,127.5,131.6,134.5,138.0,141.8,144.8,148.8,150.6,,,
Tiznit,Appartement économique,GT,,1.717,1.752,1.799,1.827,1.902,1.949,1.994,2.083,2.186,2.234,2.276,2.337,2.431,2.467,2.501,2.543,2.605,2.642,,,,2.63,0.0,100.0,102.0,104.8,106.4,110.8,113.5,116.1,121.3,127.3,130.1,132.5,136.1,141.5,143.7,145.6,148.1,151.7,,,
Tiznit,Maison sur lot économique,PT,,852.0,867.0,904.0,949.0,995.0,1.037,1.068,1.086,1.106,1.145,1.204,1.254,1.282,1.328,1.353,1.376,1.392,1.412,,,,1.426,0.0,100.0,101.8,106.1,111.3,116.7,121.7,125.3,127.4,129.8,134.4,141.3,147.1,150.4,155.8,158.8,161.4,163.4,,,
