Agglomeration,Type_Habitat,Envergure,Montant_2001,Montant_2002,Montant_2003,Montant_2004,Montant_2005,Montant_2006,Montant_2007,Montant_2008,Montant_2009,Montant_2010,Montant_2011,Montant_2012,Montant_2013,Montant_2014,Montant_2015,Montant_2016,Montant_2017,Montant_2018,Montant_2019,Montant_2020,Montant_2021,Montant_2022,Indice_2001,Indice_2002,Indice_2003,Indice_2004,Indice_2005,Indice_2006,Indice_2007,Indice_2008,Indice_2009,Indice_2010,Indice_2011,Indice_2012,Indice_2013,Indice_2014,Indice_2015,Indice_2016,Indice_2017,Indice_2018,Indice_2019,Indice_2020,Indice_2021,Indice_2022
Benslimane,Appartement standing,MT,,2.458,2.536,2.584,2.667,2.721,2.705,2.763,2.883,3.069,3.11,3.239,3.156,3.114,3.172,3.173,3.218,3.282,3.32,3.35,3.32,3.386,3.522,,100.0,103.1,105.1,108.5,110.7,110.0,112.4,117.3,124.9,126.5,131.7,128.4,126.7,129.0,129.1,130.9,133.5,135.1,136.3,135.0
Benslimane,Appartement standing,GT,,3.23,3.41,3.703,3.803,4.018,4.27,4.516,4.788,5.011,5.031,5.149,4.972,4.79,4.841,4.795,4.824,4.851,4.902,4.966,4.953,5.008,5.15,,100.0,105.6,114.7,117.7,124.4,132.2,139.8,148.2,155.1,155.8,159.4,153.9,148.3,149.9,148.5,149.4,150.2,151.8,153.8,153.3
Benslimane,Appartement économique,PT,,844.0,877.0,917.0,950.0,993.0,1.05,1.068,1.082,1.13,1.203,1.258,1.294,1.342,1.369,1.397,1.408,1.432,1.462,1.474,1.445,1.492,1.576,,100.0,104.0,108.7,112.6,117.7,124.5,126.6,128.2,134.0,142.5,149.1,153.3,159.1,162.3,165.5,166.9,169.8,173.3,174.7,171.2
Benslimane,Appartement économique,MT,,1.116,1.162,1.21,1.278,1.332,1.364,1.407,1.491,1.589,1.666,1.732,1.774,1.821,1.857,1.903,1.939,1.971,2.013,2.023,1.985,2.046,2.155,,100.0,104.1,108.4,114.5,119.4,122.3,126.1,133.6,142.4,149.3,155.3,159.0,163.2,166.4,170.5,173.8,176.7,180.4,181.3,177.9
Benslimane,Appartement économique,GT,,1.499,1.556,1.636,1.706,1.795,1.911,2.007,2.104,2.195,2.25,2.289,2.368,2.487,2.509,2.528,2.551,2.579,2.621,2.666,2.655,2.681,2.729,,100.0,103.8,109.1,113.8,119.7,127.4,133.9,140.4,146.4,150.0,152.7,157.9,165.9,167.4,168.6,170.2,172.0,174.8,177.8,177.1
Benslimane,Maison sur lot économique,PT,,920.0,934.0,975.0,1.018,1.063,1.088,1.089,1.12,1.147,1.192,1.234,1.264,1.303,1.321,1.347,1.367,1.397,1.453,1.463,1.413,1.45,1.528,,100.0,101.5,105.9,110.6,115.5,118.2,118.3,121.7,124.6,129.5,134.0,137.3,141.5,143.5,146.3,148.5,151.8,157.8,158.9,153.5
Benslimane,Maison sur lot économique,MT,,1.058,1.103,1.133,1.177,1.267,1.334,1.411,1.5,1.6,1.654,1.728,1.79,1.812,1.838,1.884,1.891,1.918,1.955,1.966,1.988,2.027,2.117,,100.0,104.2,107.1,111.2,119.7,126.0,133.3,141.8,151.2,156.3,163.3,169.2,171.3,173.7,178.0,178.7,181.3,184.7,185.8,187.9
Benslimane,Maison sur lot économique,GT,,1.508,1.563,1.62,1.691,1.735,1.763,1.837,1.896,2.048,2.15,2.237,2.305,2.387,2.428,2.475,2.513,2.524,2.594,2.616,2.587,2.606,2.661,,100.0,103.6,107.4,112.1,115.0,116.9,121.8,125.7,135.8,142.6,148.3,152.8,158.2,161.0,164.1,166.6,167.3,172.0,173.4,171.5
Berrechid,Villa,PT,,2.866,3.051,3.282,3.532,3.668,3.842,4.08,4.401,4.734,4.988,5.222,5.486,5.619,5.786,5.885,5.974,6.104,6.264,6.355,6.356,6.412,6.54,,100.0,106.5,114.5,123.3,128.0,134.1,142.4,153.6,165.2,174.1,182.2,191.4,196.1,201.9,205.4,208.5,213.0,218.6,221.8,221.8
Berrechid,Villa,MT,,4.105,4.285,4.475,4.769,5.151,5.446,5.822,6.375,6.903,7.304,7.784,8.218,8.545,8.775,8.964,9.186,9.325,9.469,9.627,9.551,9.585,9.707,,100.0,104.4,109.0,116.2,125.5,132.7,141.8,155.3,168.2,177.9,189.6,200.2,208.2,213.8,218.4,223.8,227.2,230.7,234.5,232.7
